ID,Customer ID,Age,Gender,State,Annual Income,Annual Disposal,Education Level,Zip Code
1208,CB002208,22.0,Female,Ohio,13000.0,910.0,GED,44265
647,CB001647,24.0,Male,Florida,15000.0,1350.0,High School Diploma,32091
1112,CB002112,27.0,Other,Texas,47000.0,1880.0,Some College,79540
434,CB001434,19.0,Other,New Jersey,2200.0,66.0,High School Diploma,8830
1238,CB002238,35.0,Male,Pennsylvania,52000.0,4160.0,High School Diploma,16229
962,CB001962,31.0,Male,Indiana,31000.0,2170.0,Some College,47324
929,CB001929,36.0,Female,Arkansas,92000.0,5520.0,High School Diploma,72560
147,CB001147,32.0,Female,Alabama,29000.0,2320.0,High School Diploma,35746
405,CB001405,34.0,Male,Alabama,43000.0,2150.0,Master's Degree,35652
848,CB001848,44.0,Male,Missouri,150000.0,7500.0,High School Diploma,64118
1098,CB002098,21.0,Female,Texas,14000.0,700.0,Bachelor's Degree,77436
1349,CB002349,30.0,Female,Utah,31000.0,1860.0,High School Diploma,84055
640,CB001640,48.0,Male,Pennsylvania,120000.0,9600.0,Bachelor's Degree,15448
691,CB001691,20.0,Female,Georgia,5200.0,364.0,High School Diploma,39827
126,CB001126,35.0,Other,Maine,69000.0,3450.0,Master's Degree,4736
644,CB001644,29.0,Female,Missouri,39000.0,3120.0,Some College,63117
1368,CB002368,40.0,Female,North Dakota,130000.0,6500.0,High School Diploma,58793
492,CB001492,48.0,Male,Indiana,140000.0,9800.0,Bachelor's Degree,47946
1387,CB002387,23.0,Male,North Carolina,13000.0,520.0,Some College,28901
401,CB001401,41.0,Other,New Jersey,110000.0,8800.0,High School Diploma,7032
1030,CB002030,35.0,Male,Kansas,95000.0,5700.0,High School Diploma,67213
1161,CB002161,33.0,Female,Maryland,28000.0,840.0,Some College,20833
1011,CB002011,37.0,Female,Illinois,53000.0,1590.0,GED,60712
1258,CB002258,46.0,Male,Colorado,150000.0,6000.0,GED,80447
321,CB001321,19.0,Female,Wisconsin,4300.0,387.0,High School Diploma,54935
161,CB001161,45.0,Male,Kansas,130000.0,3900.0,High School Diploma,66066
497,CB001497,38.0,Female,South Carolina,57000.0,2280.0,Master's Degree,29906
746,CB001746,26.0,Male,Iowa,48000.0,2880.0,Some College,52756
1268,CB002268,38.0,Male,Nebraska,53000.0,3180.0,Some College,68327
1185,CB002185,34.0,Male,Iowa,35000.0,2450.0,Some College,50510
1359,CB002359,48.0,Female,Georgia,130000.0,10400.0,Some College,30830
503,CB001503,47.0,Female,Maryland,140000.0,12600.0,Some College,21223
632,CB001632,40.0,Male,New York,120000.0,7200.0,Some College,14072
545,CB001545,21.0,Male,Kentucky,12000.0,480.0,GED,41538
1176,CB002176,34.0,Other,Maryland,29000.0,2610.0,High School Diploma,21911
428,CB001428,43.0,Male,Indiana,150000.0,4500.0,High School Diploma,46350
7,CB001007,43.0,Female,Massachusetts,150000.0,9000.0,High School Diploma,1030
272,CB001272,36.0,Female,New York,78000.0,6240.0,High School Diploma,12850
270,CB001270,32.0,Female,Pennsylvania,42000.0,2940.0,High School Diploma,16803
179,CB001179,27.0,Female,Pennsylvania,44000.0,1760.0,Some College,19342
1373,CB002373,39.0,Male,Arkansas,90000.0,4500.0,Doctorate Degree,72940
592,CB001592,30.0,Male,New Hampshire,27000.0,2430.0,High School Diploma,3033
1038,CB002038,37.0,Female,Pennsylvania,92000.0,5520.0,Master's Degree,18354
921,CB001921,41.0,Male,Arizona,120000.0,6000.0,Bachelor's Degree,85137
47,CB001047,18.0,Female,Alabama,3200.0,128.0,GED,35051
228,CB001228,46.0,Female,Florida,140000.0,11200.0,Some College,32202
876,CB001876,31.0,Male,California,35000.0,2100.0,High School Diploma,90027
1432,CB002432,33.0,Male,Nevada,48000.0,1440.0,Some College,89109
970,CB001970,16.0,Other,California,720.0,22.0,High School Diploma,94938
1266,CB002266,32.0,Male,North Dakota,33000.0,2310.0,GED,58343
1263,CB002263,46.0,Male,Minnesota,140000.0,7000.0,High School Diploma,56308
1022,CB002022,41.0,Female,California,130000.0,7800.0,Bachelor's Degree,93645
143,CB001143,23.0,Female,Maryland,16000.0,1120.0,High School Diploma,21521
802,CB001802,45.0,Female,California,150000.0,4500.0,Some College,95642
579,CB001579,35.0,Female,North Dakota,63000.0,5040.0,Master's Degree,58707
986,CB001986,30.0,Female,Missouri,43000.0,2580.0,Bachelor's Degree,65068
156,CB001156,47.0,Male,Michigan,140000.0,4200.0,GED,49722
256,CB001256,26.0,Male,New York,26000.0,1560.0,High School Diploma,12523
1203,CB002203,20.0,Other,Michigan,7300.0,438.0,GED,49236
1441,CB002441,46.0,Male,New Mexico,110000.0,9900.0,High School Diploma,88024
1217,CB002217,18.0,Male,Missouri,4800.0,336.0,High School Diploma,65079
1103,CB002103,21.0,Female,Pennsylvania,19000.0,1330.0,GED,15765
898,CB001898,28.0,Female,Georgia,65000.0,1950.0,GED,30621
836,CB001836,43.0,Male,California,140000.0,5600.0,Some College,92618
372,CB001372,35.0,Male,Ohio,93000.0,2790.0,Doctorate Degree,44827
1228,CB002228,20.0,Female,Montana,8800.0,704.0,High School Diploma,59469
471,CB001471,16.0,Male,Illinois,150.0,9.0,Some College,61880
171,CB001171,36.0,Female,Montana,77000.0,3850.0,Master's Degree,59833
770,CB001770,16.0,Female,California,940.0,47.0,Bachelor's Degree,90640
1254,CB002254,34.0,Other,Oklahoma,25000.0,1500.0,Master's Degree,74126
1074,CB002074,18.0,Female,Illinois,3900.0,351.0,Master's Degree,62664
1249,CB002249,25.0,Female,Kentucky,38000.0,3420.0,Bachelor's Degree,42440
467,CB001467,38.0,Other,Kansas,91000.0,4550.0,Some College,66741
269,CB001269,36.0,Female,Oklahoma,54000.0,4320.0,Master's Degree,73601
53,CB001053,16.0,Female,Utah,1600.0,112.0,Master's Degree,84074
25,CB001025,35.0,Female,Ohio,71000.0,3550.0,Some College,45348
782,CB001782,21.0,Other,California,22000.0,880.0,High School Diploma,95432
866,CB001866,37.0,Female,Tennessee,65000.0,3900.0,High School Diploma,38376
574,CB001574,37.0,Male,New Jersey,59000.0,4720.0,High School Diploma,8752
583,CB001583,38.0,Male,California,94000.0,4700.0,High School Diploma,91351
571,CB001571,43.0,Female,Pennsylvania,130000.0,3900.0,Some College,15059
908,CB001908,46.0,Male,Kentucky,120000.0,10800.0,Some College,42354
1097,CB002097,31.0,Male,Maine,37000.0,2220.0,High School Diploma,4969
653,CB001653,23.0,Female,Maryland,140000.0,7000.0,High School Diploma,20695
1066,CB002066,45.0,Female,Indiana,140000.0,7000.0,GED,47849
300,CB001300,28.0,Female,California,49000.0,4410.0,High School Diploma,94618
575,CB001575,25.0,Male,Kentucky,43000.0,3440.0,Bachelor's Degree,42544
1288,CB002288,43.0,Female,California,140000.0,5600.0,High School Diploma,93036
1184,CB002184,38.0,Other,North Carolina,69000.0,5520.0,Master's Degree,28097
1280,CB002280,34.0,Other,South Carolina,30000.0,2100.0,Master's Degree,29118
271,CB001271,27.0,Female,North Carolina,26000.0,2080.0,High School Diploma,27214
1110,CB002110,30.0,Female,Washington,29000.0,1740.0,High School Diploma,98027
1472,CB002472,20.0,Male,California,9300.0,744.0,Some College,90810
443,CB001443,48.0,Female,California,120000.0,4800.0,High School Diploma,91710
391,CB001391,41.0,Male,Nebraska,110000.0,5500.0,Bachelor's Degree,68715
79,CB001079,28.0,Male,Alaska,46000.0,2300.0,Some College,99579
883,CB001883,32.0,Female,Louisiana,45000.0,3150.0,GED,70501
1114,CB002114,29.0,Male,Maryland,49000.0,4410.0,Master's Degree,21746
985,CB001985,41.0,Male,Kansas,140000.0,5600.0,High School Diploma,67349
635,CB001635,22.0,Male,Illinois,12000.0,840.0,Some College,62365
458,CB001458,16.0,Male,Minnesota,1400.0,112.0,Some College,55718
1365,CB002365,32.0,Male,Illinois,29000.0,2030.0,Master's Degree,60141
1320,CB002320,16.0,Male,Iowa,1800.0,126.0,Master's Degree,52533
971,CB001971,26.0,Female,Nebraska,42000.0,3360.0,High School Diploma,68855
835,CB001835,22.0,Female,Ohio,23000.0,1380.0,GED,43348
655,CB001655,37.0,Female,New York,79000.0,5530.0,Doctorate Degree,12183
991,CB001991,25.0,Male,Nebraska,46000.0,2760.0,Bachelor's Degree,68771
409,CB001409,37.0,Male,New York,95000.0,2850.0,Doctorate Degree,14536
983,CB001983,46.0,Female,Texas,110000.0,5500.0,Bachelor's Degree,76539
1305,CB002305,39.0,Other,Arkansas,72000.0,4320.0,GED,72950
992,CB001992,30.0,Male,Virginia,50000.0,2500.0,Master's Degree,23398
222,CB001222,36.0,Male,New Mexico,57000.0,4560.0,Master's Degree,87313
679,CB001679,36.0,Male,Pennsylvania,72000.0,5040.0,High School Diploma,15715
827,CB001827,28.0,Male,South Carolina,28000.0,840.0,GED,29803
859,CB001859,32.0,Male,West Virginia,33000.0,1980.0,Master's Degree,24701
764,CB001764,41.0,Male,Ohio,140000.0,11200.0,High School Diploma,44288
708,CB001708,43.0,Male,Pennsylvania,112262.0,8000.0,High School Diploma,19119
656,CB001656,44.0,Other,Wyoming,130000.0,3900.0,Some College,82732
244,CB001244,38.0,Male,Florida,63000.0,3780.0,Bachelor's Degree,33142
67,CB001067,44.0,Female,Oklahoma,120000.0,8400.0,GED,73532
1220,CB002220,35.0,Female,Oklahoma,98000.0,3920.0,Master's Degree,74421
292,CB001292,46.0,Female,North Carolina,100000.0,5000.0,Master's Degree,28501
793,CB001793,35.0,Other,Minnesota,63000.0,3150.0,Bachelor's Degree,55109
1319,CB002319,16.0,Male,Arizona,570.0,40.0,High School Diploma,85045
374,CB001374,22.0,Male,Georgia,19000.0,1140.0,GED,30182
543,CB001543,33.0,Female,Missouri,34000.0,1700.0,Some College,64477
995,CB001995,43.0,Male,Washington,150000.0,4500.0,Some College,98846
780,CB001780,22.0,Other,North Carolina,10000.0,700.0,High School Diploma,28092
252,CB001252,22.0,Female,Ohio,25000.0,750.0,Some College,43011
488,CB001488,21.0,Female,Pennsylvania,23000.0,14613.0,Bachelor's Degree,16232
1465,CB002465,48.0,Female,Iowa,140000.0,7000.0,High School Diploma,51528
470,CB001470,32.0,Female,Texas,28000.0,2520.0,Some College,79789
554,CB001554,26.0,Male,Minnesota,27000.0,1620.0,High School Diploma,56361
486,CB001486,40.0,Male,Illinois,130000.0,5200.0,Bachelor's Degree,60137
483,CB001483,39.0,Male,Tennessee,95000.0,7600.0,High School Diploma,38139
1084,CB002084,33.0,Male,Florida,46000.0,1380.0,Some College,34120
642,CB001642,43.0,Male,Tennessee,100000.0,3000.0,High School Diploma,37416
165,CB001165,46.0,Female,Indiana,130000.0,3900.0,Some College,47954
1345,CB002345,37.0,Male,Michigan,66000.0,2640.0,High School Diploma,48168
743,CB001743,16.0,Female,Indiana,1700.0,119.0,High School Diploma,46928
948,CB001948,16.0,Female,North Carolina,560.0,50.0,Some College,28146
683,CB001683,18.0,Other,Georgia,2400.0,96.0,High School Diploma,30627
445,CB001445,23.0,Male,West Virginia,16000.0,1120.0,Bachelor's Degree,25051
853,CB001853,31.0,Other,Oklahoma,48000.0,1440.0,Some College,73127
1444,CB002444,34.0,Female,New York,27000.0,1620.0,High School Diploma,13027
382,CB001382,42.0,Female,New Mexico,110000.0,4400.0,Some College,87042
753,CB001753,29.0,Male,Louisiana,37000.0,1110.0,High School Diploma,71008
29,CB001029,32.0,Male,West Virginia,32000.0,1920.0,Some College,25062
1231,CB002231,20.0,Male,Texas,5900.0,413.0,High School Diploma,76640
37,CB001037,44.0,Female,Missouri,120000.0,3600.0,Some College,65332
707,CB001707,25.0,Male,Virginia,27000.0,2430.0,Some College,23920
718,CB001718,37.0,Other,Massachusetts,72000.0,3600.0,Some College,1431
512,CB001512,21.0,Male,New York,19000.0,1710.0,Some College,13072
1237,CB002237,21.0,Male,Arkansas,15000.0,750.0,Bachelor's Degree,71973
1331,CB002331,30.0,Male,Ohio,35000.0,1400.0,Some College,43085
1470,CB002470,28.0,Male,Massachusetts,38000.0,1900.0,Bachelor's Degree,1270
150,CB001150,32.0,Male,Minnesota,46000.0,2300.0,Some College,56122
1009,CB002009,32.0,Male,Pennsylvania,28000.0,1120.0,Bachelor's Degree,19153
928,CB001928,38.0,Male,Alaska,97000.0,3880.0,High School Diploma,99840
1367,CB002367,32.0,Male,Texas,37000.0,1850.0,High School Diploma,75103
1223,CB002223,46.0,Female,Kansas,130000.0,10400.0,Some College,66508
90,CB001090,22.0,Female,Michigan,19000.0,950.0,Some College,48009
234,CB001234,42.0,Male,Georgia,110000.0,3300.0,GED,30349
57,CB001057,39.0,Male,Alabama,72000.0,3600.0,High School Diploma,35212
870,CB001870,39.0,Male,Illinois,87000.0,3480.0,Some College,61426
1395,CB002395,21.0,Female,Colorado,11000.0,880.0,High School Diploma,80211
893,CB001893,28.0,Male,Oklahoma,29000.0,870.0,GED,74856
1292,CB002292,46.0,Male,Michigan,130000.0,10400.0,GED,48070
966,CB001966,22.0,Male,Oregon,11000.0,660.0,Some College,97371
996,CB001996,27.0,Male,Pennsylvania,41000.0,1230.0,Some College,15764
726,CB001726,27.0,Male,Tennessee,41000.0,1230.0,Some College,38128
1381,CB002381,32.0,Male,Mississippi,41000.0,3690.0,Bachelor's Degree,39501
128,CB001128,31.0,Female,New York,36000.0,1800.0,High School Diploma,13088
380,CB001380,16.0,Male,Texas,1300.0,78.0,Doctorate Degree,75063
630,CB001630,29.0,Female,Montana,27000.0,1080.0,Bachelor's Degree,59035
332,CB001332,17.0,Female,Nebraska,480.0,43.0,Master's Degree,68665
654,CB001654,47.0,Male,North Carolina,130000.0,6500.0,High School Diploma,27109
709,CB001709,46.0,Male,Missouri,140000.0,9800.0,GED,63735
190,CB001190,45.0,Female,Texas,110000.0,3300.0,Master's Degree,76471
427,CB001427,24.0,Female,Ohio,25000.0,1500.0,High School Diploma,44610
191,CB001191,21.0,Male,California,13000.0,390.0,High School Diploma,91016
687,CB001687,25.0,Female,New Hampshire,28000.0,2520.0,Master's Degree,3225
60,CB001060,27.0,Female,New Mexico,44000.0,1320.0,Some College,87571
319,CB001319,32.0,Male,Iowa,49000.0,3920.0,Master's Degree,50012
338,CB001338,47.0,Male,New York,140000.0,12600.0,Bachelor's Degree,13411
245,CB001245,39.0,Female,New Jersey,78000.0,3900.0,High School Diploma,7803
255,CB001255,39.0,Female,Alabama,92000.0,8280.0,Bachelor's Degree,35083
531,CB001531,20.0,Male,Michigan,5900.0,354.0,High School Diploma,49229
404,CB001404,32.0,Other,Georgia,47000.0,1880.0,High School Diploma,30216
181,CB001181,41.0,Male,Arkansas,130000.0,3900.0,High School Diploma,72327
570,CB001570,32.0,Male,Pennsylvania,28000.0,1120.0,High School Diploma,18972
544,CB001544,19.0,Female,New Jersey,5000.0,400.0,GED,7023
65,CB001065,28.0,Female,Oklahoma,30000.0,2100.0,High School Diploma,73743
330,CB001330,43.0,Other,Indiana,110000.0,5500.0,High School Diploma,46802
301,CB001301,24.0,Male,Pennsylvania,22000.0,1980.0,Some College,16364
1229,CB002229,24.0,Male,Montana,18000.0,900.0,Bachelor's Degree,59039
627,CB001627,34.0,Female,New Jersey,40000.0,2800.0,Bachelor's Degree,7950
895,CB001895,24.0,Male,North Carolina,23000.0,1150.0,Some College,27101
1352,CB002352,17.0,Male,Alabama,900.0,36.0,GED,35242
498,CB001498,34.0,Other,Alaska,44000.0,3520.0,Master's Degree,99761
818,CB001818,39.0,Male,Maine,66000.0,5280.0,Doctorate Degree,3904
285,CB001285,33.0,Male,Illinois,37000.0,2590.0,Bachelor's Degree,62634
85,CB001085,22.0,Male,Connecticut,11000.0,990.0,Some College,6370
822,CB001822,33.0,Male,Minnesota,39000.0,2730.0,High School Diploma,56434
223,CB001223,31.0,Male,South Dakota,30000.0,900.0,Some College,57054
756,CB001756,34.0,Male,Texas,47000.0,1880.0,High School Diploma,79566
650,CB001650,30.0,Female,Arizona,32000.0,1280.0,High School Diploma,85334
1488,CB002488,27.0,Other,Georgia,47000.0,3760.0,Some College,31827
603,CB001603,24.0,Male,Illinois,14000.0,700.0,Bachelor's Degree,62886
1099,CB002099,35.0,Female,New York,83000.0,4150.0,Some College,14624
119,CB001119,41.0,Male,Nebraska,130000.0,3900.0,Master's Degree,69333
742,CB001742,35.0,Male,Montana,94000.0,5640.0,GED,59873
1191,CB002191,43.0,Female,Illinois,140000.0,4200.0,Master's Degree,60901
667,CB001667,47.0,Male,South Dakota,110000.0,5500.0,GED,57450
786,CB001786,22.0,Male,California,21000.0,630.0,High School Diploma,94586
325,CB001325,48.0,Female,California,126914.0,7200.0,Some College,95493
237,CB001237,41.0,Female,Minnesota,140000.0,5600.0,High School Diploma,56343
466,CB001466,29.0,Female,Mississippi,45000.0,1800.0,Some College,38633
724,CB001724,37.0,Male,Florida,98000.0,7840.0,Doctorate Degree,34997
1416,CB002416,46.0,Male,Georgia,150000.0,7500.0,Bachelor's Degree,31061
798,CB001798,43.0,Male,West Virginia,140000.0,8400.0,GED,25646
260,CB001260,18.0,Male,Oregon,3600.0,324.0,High School Diploma,97110
491,CB001491,34.0,Female,Pennsylvania,43000.0,1290.0,Master's Degree,15927
1004,CB002004,48.0,Male,Minnesota,120000.0,10800.0,High School Diploma,56032
423,CB001423,17.0,Female,Mississippi,1600.0,48.0,High School Diploma,39079
411,CB001411,19.0,Male,Tennessee,3900.0,351.0,High School Diploma,38066
1233,CB002233,20.0,Male,Arizona,7900.0,237.0,High School Diploma,85297
529,CB001529,32.0,Female,New Hampshire,48000.0,4320.0,Some College,3442
690,CB001690,17.0,Female,New Jersey,710.0,28.0,High School Diploma,8832
1105,CB002105,44.0,Male,Pennsylvania,120000.0,4800.0,Master's Degree,15433
1027,CB002027,41.0,Female,Nebraska,140000.0,8400.0,Some College,68883
1007,CB002007,25.0,Female,Michigan,31000.0,2170.0,Master's Degree,49271
1162,CB002162,17.0,Male,New York,1100.0,33.0,GED,12494
789,CB001789,30.0,Other,North Dakota,28000.0,1120.0,Master's Degree,58704
1487,CB002487,40.0,Male,Minnesota,140000.0,4200.0,Some College,56721
437,CB001437,19.0,Female,West Virginia,3600.0,252.0,GED,25976
1372,CB002372,25.0,Male,New York,35000.0,1400.0,High School Diploma,13850
1326,CB002326,38.0,Male,New Jersey,51000.0,1530.0,High School Diploma,8502
54,CB001054,33.0,Other,Georgia,47000.0,3760.0,GED,31093
308,CB001308,33.0,Male,New York,40000.0,1200.0,Bachelor's Degree,13473
1042,CB002042,27.0,Other,Wisconsin,47000.0,2350.0,Some College,53040
1341,CB002341,23.0,Female,Texas,21000.0,630.0,Some College,78670
1289,CB002289,47.0,Female,Florida,120000.0,10800.0,High School Diploma,32052
26,CB001026,27.0,Female,West Virginia,31000.0,2170.0,Bachelor's Degree,26215
639,CB001639,38.0,Male,Illinois,55000.0,2200.0,High School Diploma,61938
1486,CB002486,47.0,Other,Tennessee,120000.0,8400.0,Master's Degree,38347
1283,CB002283,30.0,Male,Kentucky,45000.0,3600.0,Some College,41041
20,CB001020,30.0,Female,Minnesota,35000.0,1050.0,Bachelor's Degree,55609
930,CB001930,33.0,Male,Pennsylvania,46000.0,1380.0,High School Diploma,16410
58,CB001058,25.0,Female,Nebraska,96602.0,870.0,GED,69038
419,CB001419,31.0,Male,Florida,29000.0,2030.0,Some College,32061
1489,CB002489,21.0,Female,Iowa,15000.0,450.0,Bachelor's Degree,51358
100,CB001100,25.0,Male,Texas,47000.0,2820.0,GED,76486
808,CB001808,45.0,Male,New Hampshire,120000.0,8400.0,Some College,3838
749,CB001749,27.0,Female,Indiana,25000.0,1000.0,Some College,47011
565,CB001565,39.0,Female,Illinois,77000.0,4620.0,High School Diploma,61401
1095,CB002095,29.0,Female,Pennsylvania,49000.0,3920.0,High School Diploma,15051
1327,CB002327,21.0,Female,Massachusetts,25000.0,1500.0,High School Diploma,1969
1178,CB002178,40.0,Male,Mississippi,130000.0,11700.0,Some College,39325
84,CB001084,21.0,Male,Washington,16000.0,1440.0,Some College,98408
771,CB001771,24.0,Female,Texas,15000.0,750.0,Some College,75852
1375,CB002375,25.0,Female,New Jersey,46000.0,4140.0,GED,8105
189,CB001189,35.0,Male,Idaho,84000.0,2520.0,GED,83806
700,CB001700,21.0,Male,California,15000.0,750.0,Some College,95422
78,CB001078,20.0,Male,Georgia,8200.0,492.0,High School Diploma,31512
1063,CB002063,41.0,Female,Iowa,140000.0,7000.0,High School Diploma,50438
979,CB001979,26.0,Male,Virginia,47000.0,2350.0,High School Diploma,23110
891,CB001891,41.0,Male,Arizona,130000.0,6500.0,Some College,85268
307,CB001307,31.0,Male,Arkansas,47000.0,2820.0,High School Diploma,72927
461,CB001461,21.0,Male,Minnesota,12000.0,960.0,Bachelor's Degree,55049
149,CB001149,40.0,Male,Nebraska,110000.0,7700.0,Some College,69036
59,CB001059,28.0,Male,Arkansas,47000.0,2350.0,Bachelor's Degree,71958
515,CB001515,37.0,Male,Virginia,76000.0,3800.0,Bachelor's Degree,24179
475,CB001475,39.0,Female,Kentucky,95000.0,2850.0,High School Diploma,40350
329,CB001329,39.0,Male,Florida,66000.0,1980.0,Some College,32708
601,CB001601,22.0,Male,Pennsylvania,13000.0,3855.0,High School Diploma,15522
246,CB001246,37.0,Male,Illinois,90000.0,2700.0,High School Diploma,62427
828,CB001828,22.0,Female,New Hampshire,22000.0,880.0,High School Diploma,3255
1143,CB002143,43.0,Male,Connecticut,140000.0,9800.0,Some College,6401
1,CB001001,16.0,Female,Missouri,630.0,32.0,High School Diploma,63656
587,CB001587,17.0,Male,Missouri,1100.0,77.0,High School Diploma,64636
1278,CB002278,36.0,Male,South Carolina,69000.0,4140.0,High School Diploma,29407
736,CB001736,22.0,Male,Colorado,13000.0,650.0,High School Diploma,80543
1134,CB002134,29.0,Female,Idaho,40000.0,1600.0,High School Diploma,83554
744,CB001744,17.0,Female,Colorado,340.0,10.0,High School Diploma,80938
157,CB001157,47.0,Male,Texas,110000.0,3300.0,High School Diploma,75846
1303,CB002303,36.0,Female,Texas,73000.0,3650.0,Doctorate Degree,76470
1173,CB002173,26.0,Male,North Carolina,45000.0,3150.0,Bachelor's Degree,27920
450,CB001450,22.0,Male,Virginia,19000.0,760.0,High School Diploma,22932
240,CB001240,39.0,Male,Washington,69000.0,3450.0,Some College,99212
1467,CB002467,42.0,Female,Arkansas,110000.0,8800.0,High School Diploma,72838
959,CB001959,44.0,Female,Virginia,120000.0,9600.0,GED,23011
298,CB001298,31.0,Female,New Hampshire,49000.0,2450.0,Bachelor's Degree,3771
934,CB001934,43.0,Female,Kentucky,120000.0,8400.0,Bachelor's Degree,41526
501,CB001501,17.0,Male,North Dakota,76837.0,91.0,GED,58402
485,CB001485,36.0,Female,Maine,67000.0,4690.0,Master's Degree,4255
1181,CB002181,28.0,Male,Colorado,45000.0,1350.0,Some College,80469
354,CB001354,24.0,Female,California,15000.0,450.0,Bachelor's Degree,91732
604,CB001604,28.0,Male,Wisconsin,46000.0,3220.0,Master's Degree,54541
496,CB001496,29.0,Male,Texas,50000.0,3500.0,Master's Degree,78207
993,CB001993,39.0,Male,Mississippi,96000.0,5760.0,Some College,39347
1100,CB002100,31.0,Female,Vermont,49000.0,2450.0,Some College,5733
1211,CB002211,31.0,Male,Massachusetts,42000.0,2100.0,High School Diploma,2188
1396,CB002396,18.0,Female,Oklahoma,2100.0,147.0,GED,73620
1399,CB002399,17.0,Female,Kentucky,1200.0,96.0,GED,42518
1104,CB002104,42.0,Other,Georgia,110000.0,6600.0,Bachelor's Degree,30070
169,CB001169,37.0,Female,Minnesota,65000.0,5850.0,Bachelor's Degree,55021
1018,CB002018,19.0,Male,Nebraska,4800.0,144.0,GED,68528
1260,CB002260,44.0,Male,Illinois,110000.0,4400.0,Some College,61761
1430,CB002430,36.0,Female,Maine,90000.0,4500.0,High School Diploma,4853
774,CB001774,25.0,Male,Michigan,47000.0,1410.0,GED,48846
19,CB001019,29.0,Other,Ohio,32000.0,960.0,Some College,43940
1226,CB002226,40.0,Female,Montana,130000.0,6500.0,Master's Degree,59002
313,CB001313,41.0,Female,Oklahoma,120000.0,6000.0,High School Diploma,74577
243,CB001243,31.0,Male,Texas,36000.0,2160.0,High School Diploma,77433
109,CB001109,22.0,Male,New York,13000.0,1170.0,Some College,13362
1232,CB002232,17.0,Male,Louisiana,200.0,16.0,High School Diploma,71227
785,CB001785,29.0,Male,Alaska,35000.0,1750.0,Master's Degree,99756
517,CB001517,47.0,Male,Tennessee,110000.0,5500.0,Bachelor's Degree,38333
1497,CB002497,31.0,Female,Texas,28000.0,1400.0,Some College,77075
671,CB001671,17.0,Male,Pennsylvania,1200.0,84.0,GED,17935
1201,CB002201,38.0,Female,Kentucky,96000.0,6720.0,Master's Degree,41052
68,CB001068,19.0,Other,New Hampshire,2200.0,198.0,High School Diploma,3601
1351,CB002351,30.0,Male,Oklahoma,34000.0,3060.0,Bachelor's Degree,74146
1420,CB002420,22.0,Male,Georgia,15000.0,750.0,GED,30345
273,CB001273,35.0,Male,Kansas,94000.0,18245.0,Doctorate Degree,67124
1109,CB002109,20.0,Male,South Dakota,6400.0,512.0,High School Diploma,57323
1046,CB002046,42.0,Male,Illinois,130000.0,6500.0,Some College,62668
1311,CB002311,20.0,Female,California,5900.0,295.0,GED,91206
1434,CB002434,36.0,Male,Nebraska,74000.0,3700.0,Bachelor's Degree,69029
911,CB001911,21.0,Female,Oklahoma,19000.0,1140.0,High School Diploma,74060
723,CB001723,38.0,Female,West Virginia,95000.0,5700.0,Some College,26739
1020,CB002020,27.0,Male,Massachusetts,48000.0,3360.0,Master's Degree,1260
879,CB001879,39.0,Female,Connecticut,73000.0,2920.0,Bachelor's Degree,6117
1054,CB002054,40.0,Male,Indiana,120000.0,9600.0,GED,47424
609,CB001609,18.0,Female,Nebraska,3800.0,152.0,High School Diploma,68658
303,CB001303,47.0,Other,Connecticut,120000.0,9600.0,Master's Degree,6442
864,CB001864,26.0,Other,North Carolina,28000.0,1120.0,Some College,27822
989,CB001989,37.0,Male,Michigan,65000.0,3250.0,Doctorate Degree,49963
1068,CB002068,34.0,Female,Massachusetts,47000.0,3760.0,Bachelor's Degree,1331
703,CB001703,20.0,Male,Iowa,6800.0,204.0,GED,52534
1293,CB002293,46.0,Male,California,100000.0,6000.0,Some College,96141
49,CB001049,25.0,Male,South Dakota,47000.0,3760.0,Some College,57747
254,CB001254,37.0,Male,Louisiana,76000.0,6080.0,Master's Degree,71104
696,CB001696,28.0,Male,Washington,34000.0,1700.0,Some College,98649
847,CB001847,26.0,Female,Pennsylvania,42000.0,3360.0,Master's Degree,18845
518,CB001518,27.0,Other,Arkansas,43000.0,1720.0,Bachelor's Degree,72585
363,CB001363,37.0,Male,Missouri,51000.0,4590.0,Some College,65588
949,CB001949,37.0,Male,Tennessee,63000.0,5040.0,Master's Degree,38034
1479,CB002479,42.0,Other,Massachusetts,110000.0,9900.0,High School Diploma,1740
1039,CB002039,42.0,Female,Wisconsin,140000.0,8400.0,Bachelor's Degree,54870
631,CB001631,41.0,Male,Indiana,120000.0,8400.0,High School Diploma,46256
1170,CB002170,47.0,Male,Florida,110000.0,7700.0,GED,32331
1346,CB002346,47.0,Male,Virginia,140000.0,4200.0,Master's Degree,24171
1301,CB002301,24.0,Male,New Jersey,20000.0,800.0,High School Diploma,7641
286,CB001286,40.0,Male,Maine,130000.0,3900.0,High School Diploma,4685
1378,CB002378,30.0,Other,Alaska,48000.0,1440.0,Some College,99657
1281,CB002281,27.0,Male,North Carolina,46000.0,1840.0,Master's Degree,28740
1390,CB002390,47.0,Male,Nevada,110000.0,4400.0,Some College,89145
722,CB001722,19.0,Male,Kentucky,2400.0,72.0,GED,42078
685,CB001685,43.0,Male,Nevada,110000.0,6600.0,High School Diploma,89004
365,CB001365,17.0,Male,Indiana,1500.0,75.0,High School Diploma,47043
